X,Y,OBJECTID,COUNTY,UNIQUE_ID,MONUMENT_NAME,RANGE,STATE_PLANE_ZONE,EASTING,NORTHING,LONGITUDE,LATITUDE
669842.3554,74785.0958,1449,MONROE,MO V-388,V-388,V,East_Zone,545721.51,114700.22,-81.3325481,24.64861246
667595.688,77036.368,1450,MONROE,MO V-389,V-389,V,East_Zone,538525.78,122256.01,-81.35427267,24.66935511
665932.5326,77030.9312,1451,MONROE,MO V-390,V-390,V,East_Zone,533066.94,122369.22,-81.37071249,24.66962697
663987.4903,76536.9269,1452,MONROE,MO V-391,V-391,V,East_Zone,526644.45,120903.24,-81.39004081,24.66554391
662084.0146,76053.5194,1453,MONROE,MO V-392,V-392,V,East_Zone,520359.25,119468.61,-81.40895471,24.66154578
660132.9913,75874.5642,1454,MONROE,MO V-393,V-393,V,East_Zone,513941.99,119035.48,-81.42827442,24.66030006
658480.5515,75946.6249,1455,MONROE,MO V-394,V-394,V,East_Zone,508524.41,119401.52,-81.44459131,24.66125994
656975.9965,76012.2549,1456,MONROE,MO V-395,V-395,V,East_Zone,503591.66,119734.8,-81.45944816,24.66213237
655296.9106,76091.188,1457,MONROE,MO V-396,V-396,V,East_Zone,498087.13,120125.32,-81.47602755,24.66315539
649901.943,75387.2846,1458,MONROE,MO V-397,V-397,V,East_Zone,480325.64,118241.19,-81.52948944,24.65779177
648371.3918,74855.3061,1459,MONROE,MO V-398,V-398,V,East_Zone,475260.68,116617.41,-81.54472104,24.65326903
646840.8302,74323.351,1460,MONROE,MO V-399,V-399,V,East_Zone,470195.72,114993.63,-81.5599515,24.64874476
645497.9985,73407.2681,1461,MONROE,MO V-400,V-400,V,East_Zone,465716.85,112096.03,-81.57340028,24.64072049
644161.2241,72478.776,1462,MONROE,MO V-401,V-401,V,East_Zone,461256.95,109157.2,-81.58678968,24.63258181
642824.4336,71550.3059,1463,MONROE,MO V-402,V-402,V,East_Zone,456797.06,106218.36,-81.60017731,24.62444194
641345.8759,70613.7279,1464,MONROE,MO V-403,V-403,V,East_Zone,451871.33,103263.93,-81.61496517,24.61625227
638979.8813,69360.7549,1465,MONROE,MO V-404,V-404,V,East_Zone,444008.48,99341.55,-81.63857781,24.6053604
637543.8731,68600.3211,1466,MONROE,MO V-405,V-405,V,East_Zone,439236.3,96960.94,-81.65290694,24.59874803
635387.4929,67458.4858,1467,MONROE,MO V-406,V-406,V,East_Zone,432070.26,93386.17,-81.67442109,24.58881625
633799.4252,66617.6241,1468,MONROE,MO V-407,V-407,V,East_Zone,426792.9,90753.55,-81.69026277,24.58150011
632057.438,66298.9615,1469,MONROE,MO V-408,V-408,V,East_Zone,421051.12,89844.57,-81.70752665,24.57891871
630867.3812,66081.2795,1470,MONROE,MO V-409,V-409,V,East_Zone,417128.57,89223.59,-81.71932018,24.57715406
629250.0324,65785.4575,1471,MONROE,MO V-410,V-410,V,East_Zone,411797.63,88379.64,-81.73534762,24.57475434
627517.2012,63259.8565,1472,MONROE,MO V-411,V-411,V,East_Zone,405914.39,80235.21,-81.75291622,24.55225614
626010.3609,63242.6559,1473,MONROE,MO V-412,V-412,V,East_Zone,400967.88,80295.83,-81.7677984,24.55234789
624387.01,62770.5137,1474,MONROE,MO V-413,V-413,V,East_Zone,395603.67,78874.07,-81.78391183,24.54835264
622662.4208,62432.7118,1475,MONROE,MO V-414,V-414,V,East_Zone,389917.66,77900.46,-81.80100006,24.54558371
786437.9918,341745.6962,1476,MARTIN,MI R-104,R-104,R,East_Zone,950102.383,979649.9,-80.09711826,27.02593079
786542.0662,341488.5572,1477,MARTIN,MI R-105,R-105,R,East_Zone,950423.716,978799.871,-80.09615004,27.02358634
786609.6945,341215.627,1478,MARTIN,MI R-106,R-106,R,East_Zone,950623.989,977901.07,-80.09555473,27.02111012
786686.5436,340984.3216,1479,MARTIN,MI R-107,R-107,R,East_Zone,950857.922,977137.781,-80.09485309,27.01900598
786782.4151,340715.9233,1480,MARTIN,MI R-108,R-108,R,East_Zone,951151.385,976251.551,-80.09397136,27.01656249
786852.477,340447.1347,1481,MARTIN,MI R-109,R-109,R,East_Zone,951359.988,975366.11,-80.09335026,27.01412285
776525.2365,365514.2784,1482,MARTIN,MI R-010U,R-010U,R,East_Zone,919435.04,1058241.945,-80.18975405,27.24268288
776644.2337,365266.2588,1483,MARTIN,MI R-011,R-011,R,East_Zone,919806.218,1057420.647,-80.18862817,27.2404172
786929.8553,340192.1632,1484,MARTIN,MI R-110,R-110,R,East_Zone,951593.751,974525.31,-80.09265093,27.01180549
787023.0814,339949.6566,1485,MARTIN,MI R-111,R-111,R,East_Zone,951880.604,973724.041,-80.09178772,27.00959582
787106.5695,339684.5062,1486,MARTIN,MI R-112,R-112,R,East_Zone,952133.626,972849.431,-80.09103006,27.00718508
787178.3618,339421.0006,1487,MARTIN,MI R-113,R-113,R,East_Zone,952348.339,971981.141,-80.09038993,27.00479247
787229.7807,339152.0351,1488,MARTIN,MI R-114,R-114,R,East_Zone,952495.651,971096.61,-80.08995715,27.00235653
601043.2525,60995.7012,1489,MONROE,MO V-429,V-429,V,East_Zone,318854.79,74859.28,-82.01469918,24.53592878
592522.5133,63870.2263,1490,MONROE,MO V-430,V-430,V,East_Zone,291110.22,84937.65,-82.09839009,24.56307387
591534.4716,62558.5995,1491,MONROE,MO V-431,V-431,V,East_Zone,287766.7,80713.43,-82.1083465,24.55137774
590714.438,61809.6237,1492,MONROE,MO V-432,V-432,V,East_Zone,285017.82,78320.85,-82.11655711,24.54473381
589110.8584,61589.2866,1493,MONROE,MO V-433,V-433,V,East_Zone,279737.82,77721.38,-82.13242414,24.54296599
587502.0884,61591.4497,1494,MONROE,MO V-434,V-434,V,East_Zone,274457.82,77851.69,-82.14830893,24.5432044
585928.3859,61717.4668,1495,MONROE,MO V-435,V-435,V,East_Zone,269302.37,78385.3,-82.16382931,24.54455365
585156.115,63129.7874,1496,MONROE,MO V-436,V-436,V,East_Zone,266875.76,83074.64,-82.17124807,24.55739905
585811.5984,64603.8706,1497,MONROE,MO V-437,V-437,V,East_Zone,269140.05,87857.14,-82.16455825,24.57061008
586667.4343,65967.0312,1498,MONROE,MO V-438,V-438,V,East_Zone,272053.52,92260.56,-82.15590423,24.58279287
587523.2498,67330.2172,1499,MONROE,MO V-439,V-439,V,East_Zone,274967,96663.97,-82.14724854,24.59497518
588959.6167,68059.5109,1500,MONROE,MO V-440,V-440,V,East_Zone,279737.48,98944.71,-82.13295014,24.60135901
590588.3334,67769.4762,1501,MONROE,MO V-441,V-441,V,East_Zone,285061.12,97868.99,-82.11690356,24.59851905
592028.6845,67048.4748,1502,MONROE,MO V-442,V-442,V,East_Zone,289733.36,95394.84,-82.10278409,24.59181539
592757.5887,65542.5187,1503,MONROE,MO V-443,V-443,V,East_Zone,292010.15,90401.94,-82.0958135,24.578128
514049.1804,70284.6819,1504,MONROE,MO V-444,V-444,V,East_Zone,33991.76,111910.62,-82.87286062,24.62963894
712267.6558,131172.0568,1505,MONROE,MO V-445,V-445,V,East_Zone,689471.22,296100.5,-80.89931598,25.14811986
711750.3736,130321.0855,1506,MONROE,MO V-446,V-446,V,East_Zone,687704.7,293353.95,-80.90466226,25.14056575
710383.9442,130530.0146,1507,MONROE,MO V-447,V-447,V,East_Zone,683235.18,294147.63,-80.91817191,25.14275779
708790.2929,129967.2364,1508,MONROE,MO V-448,V-448,V,East_Zone,677957.86,292431.19,-80.93412777,25.13804263
707636.4699,129508.5237,1509,MONROE,MO V-449,V-449,V,East_Zone,674132.94,291020.51,-80.94569177,25.13416556
705835.2196,129519.0619,1510,MONROE,MO V-450,V-450,V,East_Zone,668219.96,291198.81,-80.9635653,25.13466166
693560.2398,127420.6812,1511,MONROE,MO V-451,V-451,V,East_Zone,627751.72,285301.99,-81.08588133,25.11841501
692314.2371,129110.7537,1512,MONROE,MO V-452,V-452,V,East_Zone,623795.54,290938.07,-81.09785083,25.13391636
691137.9124,130218.8783,1513,MONROE,MO V-453,V-453,V,East_Zone,620021.69,294661.97,-81.10926746,25.14415539
689947.7283,131326.6809,1514,MONROE,MO V-454,V-454,V,East_Zone,616202.25,298385.86,-81.12082382,25.15439339
688076.9752,131876.0215,1515,MONROE,MO V-455,V-455,V,East_Zone,610103.82,300334.16,-81.13926716,25.15973829
688001.7361,133352.1052,1516,MONROE,MO V-456,V-456,V,East_Zone,609974.24,305175.93,-81.13967411,25.17306089
687584.5239,134927.2304,1517,MONROE,MO V-457,V-457,V,East_Zone,608729.73,310369.27,-81.1434539,25.18734764
686979.1537,136496.5255,1518,MONROE,MO V-458,V-458,V,East_Zone,606866.94,315558.39,-81.14910453,25.20162077
685943.3522,137792.4536,1519,MONROE,MO V-459,V-459,V,East_Zone,603569.09,319886.07,-81.15909416,25.21351866
684835.8257,138854.4886,1520,MONROE,MO V-460,V-460,V,East_Zone,600017.08,323453.16,-81.16985167,25.2233221
684909.1019,140419.1479,1521,MONROE,MO V-461,V-461,V,East_Zone,600382.09,328573.08,-81.16876697,25.23741157
685133.9573,141987.957,1522,MONROE,MO V-462,V-462,V,East_Zone,601245.15,333694.51,-81.1661751,25.25150686
685392.7648,143574.8228,1523,MONROE,MO V-463,V-463,V,East_Zone,602221.15,338872.34,-81.16324109,25.26575766
685944.1724,145151.5794,1524,MONROE,MO V-464,V-464,V,East_Zone,604157.14,343993.77,-81.15740091,25.27985631
685858.7912,146747.3605,1525,MONROE,MO V-465,V-465,V,East_Zone,604003.73,349228.01,-81.15788383,25.29425848
686565.7013,148293.4813,1526,MONROE,MO V-466,V-466,V,East_Zone,606447.96,354236.62,-81.15050281,25.30804802
686968.5008,149974.6063,1527,MONROE,MO V-467,V-467,V,East_Zone,607904.39,359711.55,-81.14611216,25.32311736
687164.3893,151202.6542,1528,MONROE,MO V-468,V-468,V,East_Zone,608645.36,363718.71,-81.14388194,25.33414572
689171.4775,152831.5808,1529,MONROE,MO V-469,V-469,V,East_Zone,615365.73,368895.1,-81.12354894,25.34840759
689161.5931,154442.9785,1530,MONROE,MO V-470,V-470,V,East_Zone,615461.6,374174.23,-81.12327337,25.36293391
687757.3878,156596.7859,1531,MONROE,MO V-471,V-471,V,East_Zone,611022,381340.78,-81.13674065,25.3826415
686395.6472,157485.2606,1532,MONROE,MO V-472,V-472,V,East_Zone,606621.02,384359.18,-81.15008121,25.3909339
686837.4707,159089.183,1533,MONROE,MO V-473,V-473,V,East_Zone,608199.56,389577.8,-81.14531678,25.40529819
686419.6156,160708.134,1534,MONROE,MO V-474,V-474,V,East_Zone,606956.24,394913.86,-81.14910147,25.41997702
685818.4586,162260.2734,1535,MONROE,MO V-475,V-475,V,East_Zone,605105.63,400045.58,-81.1547266,25.43409153
684981.2263,163586.1439,1536,MONROE,MO V-476,V-476,V,East_Zone,602461.72,404454.86,-81.16275453,25.44621531
684510.4069,165232.0031,1537,MONROE,MO V-477,V-477,V,East_Zone,601046.52,409883.1,-81.16706394,25.46114663
684305.0337,167026.4713,1538,MONROE,MO V-478,V-478,V,East_Zone,600514.85,415776.96,-81.16869799,25.47736208
682059.9763,167477.7202,1539,MONROE,MO V-479,V-479,V,East_Zone,593177.9,417433.12,-81.19094568,25.48189183
681188.0882,168831.6853,1540,MONROE,MO V-480,V-480,V,East_Zone,590422.23,421936.98,-81.19931969,25.49427329
680316.2136,170185.6621,1541,MONROE,MO V-481,V-481,V,East_Zone,587666.56,426440.83,-81.20769541,25.50665422
680558.1467,171801.3658,1542,MONROE,MO V-482,V-482,V,East_Zone,588589.54,431713.53,-81.20492154,25.52116617
680827.0828,173455.8809,1543,MONROE,MO V-483,V-483,V,East_Zone,589604.31,437111.15,-81.20186921,25.53602215
680015.498,175519.1836,1544,MONROE,MO V-484,V-484,V,East_Zone,587102.96,443933.28,-81.20948784,25.55478274
678573.7672,176187.5124,1545,MONROE,MO V-485,V-485,V,East_Zone,582421.13,446236.51,-81.22370071,25.5610991
677929.5737,177638.6913,1546,MONROE,MO V-486,V-486,V,East_Zone,580420.77,451040.44,-81.22979382,25.57430776
678154.3095,179377.9323,1547,MONROE,MO V-487,V-487,V,East_Zone,581297.08,456718.88,-81.22716482,25.58993616
677470.5315,180891.7573,1548,MONROE,MO V-488,V-488,V,East_Zone,579171.65,461731.03,-81.23364043,25.60371693
676660.5174,182377.1103,1549,MONROE,MO V-489,V-489,V,East_Zone,576629.32,466659.89,-81.24138228,25.61726611
673777.6542,183494.4472,1550,MONROE,MO V-490,V-490,V,East_Zone,567249.7,470547.67,-81.26987162,25.62791348
673498.3486,185081.6767,1551,MONROE,MO V-491,V-491,V,East_Zone,566458.38,475768.03,-81.27230591,25.64227271
671817.2032,186422.8544,1552,MONROE,MO V-492,V-492,V,East_Zone,561043.26,480293.55,-81.2887731,25.65469296
672317.7503,188140.2004,1553,MONROE,MO V-493,V-493,V,East_Zone,562823.61,485878.19,-81.28340473,25.67006947
671492.4069,189630.9012,1554,MONROE,MO V-494,V-494,V,East_Zone,560231.12,490825.53,-81.29130896,25.68366636
793443.0327,288466.2825,1555,PALM BEACH,PB R-152,R-152,R,East_Zone,968818.677,804674.821,-80.04367635,26.54425
792995.4034,285338.1015,1556,PALM BEACH,PB R-162,R-162,R,East_Zone,967094.185,794469.721,-80.04918192,26.51621326
792740.587,283315.529,1557,PALM BEACH,PB R-168,R-168,R,East_Zone,966092.889,787868.625,-80.05239256,26.49807537
789591.4404,331323.2468,1558,PALM BEACH,PB R-018,R-018,R,East_Zone,959626.111,945280.869,-80.06864582,26.93120382
792023.2247,277052.5894,1559,PALM BEACH,PB R-187,R-187,R,East_Zone,963227.813,767422.164,-80.06160802,26.44188878
789657.9014,330920.8961,1560,PALM BEACH,PB R-019,R-019,R,East_Zone,959812.074,943958.484,-80.06810503,26.92756264
791777.741,271870.3432,1561,PALM BEACH,PB R-203,R-203,R,East_Zone,962000.846,750475.446,-80.06573301,26.39529563
791677.3273,271215.5344,1562,PALM BEACH,PB R-205,R-205,R,East_Zone,961617.768,748339.699,-80.06695035,26.38942815
791614.3942,269252.2089,1563,PALM BEACH,PB R-211,R-211,R,East_Zone,961251.69,741916.813,-80.06821024,26.37176699
791608.4031,268551.2544,1564,PALM BEACH,PB R-213,R-213,R,East_Zone,961175.13,739622.348,-80.06849465,26.36545675
791561.3546,267947.6965,1565,PALM BEACH,PB R-215,R-215,R,East_Zone,960971.558,737650.07,-80.06915975,26.36003533
789966.1271,329895.9482,1566,PALM BEACH,PB R-022,R-022,R,East_Zone,960742.375,940578.694,-80.06532683,26.91824716
791225.2654,264455.9076,1567,PALM BEACH,PB R-225,R-225,R,East_Zone,959583.83,726244.843,-80.07364717,26.32868845
790073.9959,329593.603,1568,PALM BEACH,PB R-023,R-023,R,East_Zone,961072.495,939580.342,-80.06433653,26.91549434
790149.1931,329286.0993,1569,PALM BEACH,PB R-024,R-024,R,East_Zone,961294.819,938567.723,-80.06367734,26.91270446
790272.1171,328967.7445,1570,PALM BEACH,PB R-025,R-025,R,East_Zone,961673.125,937515.755,-80.0625405,26.90980316
790350.3162,328682.7048,1571,PALM BEACH,PB R-026,R-026,R,East_Zone,961907.126,936576.427,-80.06184389,26.90721463
790445.9956,328398.9634,1572,PALM BEACH,PB R-027,R-027,R,East_Zone,962198.682,935639.946,-80.06097067,26.90463276
790926.0232,326877.2806,1573,PALM BEACH,PB R-032,R-032,R,East_Zone,963653.492,930620.308,-80.05662194,26.89079575
792946.2524,319548.6221,1574,PALM BEACH,PB R-057,R-057,R,East_Zone,969701.155,906467.939,-80.03863132,26.82423595
651742.9144,696629.6333,1575,ST JOHNS,SJ R-001,R-001,R,East_Zone,535913.616,2152114.371,-81.38087045,30.25292998
652423.6977,693914.4226,1576,ST JOHNS,SJ R-010,R-010,R,East_Zone,537929.936,2143165.29,-81.37439112,30.22834192
659116.2931,666043.7243,1577,ST JOHNS,SJ R-100,R-100,R,East_Zone,557661.962,2051340.158,-81.31111957,29.97601535
659190.1592,665735.4672,1578,ST JOHNS,SJ R-101,R-101,R,East_Zone,557879.743,2050324.661,-81.31042305,29.97322462
659265.52,665439.4003,1579,ST JOHNS,SJ R-102,R-102,R,East_Zone,558103.415,2049348.97,-81.30970831,29.97054339
659339.2439,665145.794,1580,ST JOHNS,SJ R-103,R-103,R,East_Zone,558321.91,2048381.471,-81.30901002,29.96788464
659496.9026,664561.236,1581,ST JOHNS,SJ R-105,R-105,R,East_Zone,558792.653,2046454.352,-81.30750704,29.96258904
659589.4516,664276.1522,1582,ST JOHNS,SJ R-106,R-106,R,East_Zone,559073.666,2045513.258,-81.30661167,29.96000334
659683.9947,663949.4567,1583,ST JOHNS,SJ R-107,R-107,R,East_Zone,559357.879,2044435.726,-81.30570509,29.95704248
659774.5672,663637.9309,1584,ST JOHNS,SJ R-108,R-108,R,East_Zone,559630.274,2043408.197,-81.30483631,29.95421903
659855.0475,663339.2685,1585,ST JOHNS,SJ R-109,R-109,R,East_Zone,559870.559,2042423.608,-81.30406932,29.95151341
652506.5548,693607.5015,1586,ST JOHNS,SJ R-011,R-011,R,East_Zone,538177.246,2142153.243,-81.37359752,30.22556142
660052.0526,662701.8753,1587,ST JOHNS,SJ R-111,R-111,R,East_Zone,560466.291,2040320.318,-81.30217074,29.94573421
660242.399,662106.4982,1588,ST JOHNS,SJ R-113,R-113,R,East_Zone,561043.541,2038355.174,-81.30033188,29.94033471
660441.4164,661498.7357,1589,ST JOHNS,SJ R-115,R-115,R,East_Zone,561648.278,2036348.78,-81.29840611,29.93482196
660544.6566,661191.1743,1590,ST JOHNS,SJ R-116,R-116,R,East_Zone,561962.608,2035333.234,-81.29740543,29.93203169
660666.4412,660871.2984,1591,ST JOHNS,SJ R-117,R-117,R,East_Zone,562336.856,2034275.872,-81.29621532,29.92912686
660790.6212,660562.8544,1592,ST JOHNS,SJ R-118,R-118,R,East_Zone,562719.893,2033255.759,-81.29499784,29.9263245
660930.9191,660254.062,1593,ST JOHNS,SJ R-119,R-119,R,East_Zone,563155.842,2032233.213,-81.29361337,29.92351582
652588.7808,693282.9952,1594,ST JOHNS,SJ R-012,R-012,R,East_Zone,538421.066,2141083.646,-81.37281442,30.22262264
661073.3492,659944.0327,1595,ST JOHNS,SJ R-120,R-120,R,East_Zone,563598.696,2031206.448,-81.29220716,29.92069556
661204.2352,659641.0362,1596,ST JOHNS,SJ R-121,R-121,R,East_Zone,564004.202,2030203.644,-81.2909191,29.91794091
661318.1397,659322.9406,1597,ST JOHNS,SJ R-122,R-122,R,East_Zone,564352.72,2029152.757,-81.28981062,29.91505364
661225.2795,659076.5126,1598,ST JOHNS,SJ R-122A,R-122A,R,East_Zone,564027.897,2028353.177,-81.29082952,29.91285272
661099.8372,658946.7273,1599,ST JOHNS,SJ R-122B,R-122B,R,East_Zone,563605.444,2027938.21,-81.29215962,29.91170871
660952.7821,658870.2374,1600,ST JOHNS,SJ R-122C,R-122C,R,East_Zone,563116.293,2027699.517,-81.29370163,29.91104893
661416.205,658335.1766,1601,ST JOHNS,SJ R-123,R-123,R,East_Zone,564595.335,2025910.033,-81.28901907,29.90613857
662012.1538,657941.2643,1602,ST JOHNS,SJ R-125,R-125,R,East_Zone,566521.02,2024572.171,-81.28293085,29.90247293
662441.6856,657300.9099,1603,ST JOHNS,SJ R-127,R-127,R,East_Zone,567880.297,2022440.603,-81.27862457,29.89662072
652682.3827,692969.1978,1604,ST JOHNS,SJ R-013,R-013,R,East_Zone,538703.107,2140048.214,-81.3719107,30.21977813
662719.6784,656107.6698,1605,ST JOHNS,SJ R-131,R-131,R,East_Zone,568697.386,2018510.577,-81.27601615,29.88581943
662962.9982,655526.4152,1606,ST JOHNS,SJ R-133,R-133,R,East_Zone,569449.824,2016587.524,-81.27362736,29.88053639
663089.9878,655424.9813,1607,ST JOHNS,SJ R-134,R-134,R,East_Zone,569858.766,2016245.154,-81.27233443,29.87959762
663121.9215,654956.9246,1608,ST JOHNS,SJ R-135,R-135,R,East_Zone,569926.011,2014709.776,-81.27211079,29.87537609
663198.8827,654651.4332,1609,ST JOHNS,SJ R-136,R-136,R,East_Zone,570154.225,2013703.165,-81.27138323,29.8726096
663348.5859,654374.6956,1610,ST JOHNS,SJ R-137,R-137,R,East_Zone,570623.676,2012784.884,-81.26989525,29.87008756
663446.8911,654049.9706,1611,ST JOHNS,SJ R-138,R-138,R,East_Zone,570920.451,2011713.578,-81.26895101,29.8671436
663490.7754,653769.7436,1612,ST JOHNS,SJ R-139,R-139,R,East_Zone,571042.057,2010792.363,-81.26856056,29.86461123
652771.7164,692640.3737,1613,ST JOHNS,SJ R-014,R-014,R,East_Zone,538969.921,2138963.906,-81.37105475,30.21679909
663569.8126,653510.3325,1614,ST JOHNS,SJ R-140,R-140,R,East_Zone,571280.799,2009936.498,-81.26780108,29.86225931
663647.8606,653236.4914,1615,ST JOHNS,SJ R-141,R-141,R,East_Zone,571515.133,2009033.458,-81.26705519,29.85977763
663798.9633,652939.8818,1616,ST JOHNS,SJ R-142,R-142,R,East_Zone,571987.59,2008049.997,-81.26555755,29.85707632
663798.9505,652385.4118,1617,ST JOHNS,SJ R-143,R-143,R,East_Zone,571942.965,2006234.219,-81.2656851,29.85208301
663737.391,652607.8194,1618,ST JOHNS,SJ R-143,R-143,R,East_Zone,571758.651,2006967.497,-81.26627187,29.8540982
663760.4488,652313.625,1619,ST JOHNS,SJ R-144,R-144,R,East_Zone,571810.731,2006002.22,-81.26610054,29.85144422
663775.0515,652000.2767,1620,ST JOHNS,SJ R-145,R-145,R,East_Zone,571833.5,2004974.898,-81.26602123,29.84861943
663805.6661,651697.219,1621,ST JOHNS,SJ R-146,R-146,R,East_Zone,571909.689,2003979.993,-81.26577366,29.84588412
663783.3896,651377.5644,1622,ST JOHNS,SJ R-147,R-147,R,East_Zone,571810.818,2002934.981,-81.26607791,29.84300992
663880.7272,651093.4084,1623,ST JOHNS,SJ R-148,R-148,R,East_Zone,572107.686,2001996.627,-81.26513471,29.84043151
663905.2022,650786.7166,1624,ST JOHNS,SJ R-149,R-149,R,East_Zone,572163.418,2000990.319,-81.26495162,29.83766471
652859.8319,692320.9844,1625,ST JOHNS,SJ R-015,R-015,R,East_Zone,539233.498,2137910.604,-81.37020941,30.21390527
663953.3949,650488.5679,1626,ST JOHNS,SJ R-150,R-150,R,East_Zone,572297.741,2000010.087,-81.26452086,29.83497011
663954.3474,650181.7311,1627,ST JOHNS,SJ R-151,R-151,R,East_Zone,572276.2,1999005.194,-81.26458152,29.83220671
663982.4899,649881.6636,1628,ST JOHNS,SJ R-152,R-152,R,East_Zone,572344.512,1998020.29,-81.26435894,29.82949884
664013.4404,649576.3206,1629,ST JOHNS,SJ R-153,R-153,R,East_Zone,572421.624,1997017.887,-81.2641085,29.82674291
664032.3934,649274.8361,1630,ST JOHNS,SJ R-154,R-154,R,East_Zone,572459.639,1996029.083,-81.26398147,29.82402413
664073.7775,648971.2049,1631,ST JOHNS,SJ R-155,R-155,R,East_Zone,572571.16,1995031.452,-81.26362257,29.82128153
664148.4187,648058.9189,1632,ST JOHNS,SJ R-158,R-158,R,East_Zone,572742.987,1992037.981,-81.26305916,29.81305112
652934.1688,691984.042,1633,ST JOHNS,SJ R-016,R-016,R,East_Zone,539450.414,2136800.917,-81.36951127,30.21085599
664246.7685,647414.512,1634,ST JOHNS,SJ R-160,R-160,R,East_Zone,573014.228,1989919.848,-81.26218867,29.80722833
664352.9005,646814.4696,1635,ST JOHNS,SJ R-162,R-162,R,East_Zone,573314.6,1987946.379,-81.26122747,29.80180352
664417.0366,646512.5457,1636,ST JOHNS,SJ R-163,R-163,R,East_Zone,573500.996,1986952.529,-81.2606327,29.79907177
664479.6223,646211.0124,1637,ST JOHNS,SJ R-164,R-164,R,East_Zone,573682.332,1985960.084,-81.26005392,29.79634385
